Pm.1,ρ,α,ad-e/n,δ-e/n,δ-Ec,,Pm.2,ΔS,ad-e/n.1,ad-HD,ad-G,δ-χ,δ-EWF,δ-HD,δ-G,,Pm.3,e/a,EWF,ad-e/n.2,δ-e/n.1,δ-ρ,δ-Ec.1,δ-G.1,δ-υ,,Pm.4,ΔS.1,EWF.1,ad-e/n.3,δ-VEC,δ-EWF.1,δ-G.2,δ-G/B,,Pm.5,Ω,e/a.1,EWF.2,G,ad-e/n.4,ad-G.1,δ-e/n.2,δ-ρ.1,
4,7.226,7.59,0.0443,0.3576,0.1613,BCC,4,13.9646,0.0443,44.605,15.344,0.1275,0.041,0.4131,0.648,BCC,4,1.75,4.22,0.0443,0.3576,0.3569,0.1613,0.648,0.075,BCC,4,13.9646,4.22,0.0443,0.1325,0.041,0.648,0.3052,BCC,4,87.0563,1.75,4.22,35.545,0.0443,15.344,0.3576,0.3569,BCC
4,10.0415,6.39,0.0373,0.3628,0.1457,BCC,4,12.6995,0.0373,55.655,40.5405,0.18,0.0495,0.3591,0.511,BCC,4,1.45,4.39,0.0373,0.3628,0.3424,0.1457,0.511,0.1152,BCC,4,12.6995,4.39,0.0373,0.1222,0.0495,0.511,0.2627,BCC,4,10.5797,1.45,4.39,82.355,0.0373,40.5405,0.3628,0.3424,BCC
4,9.9015,6.85,0.0411,0.4711,0.1232,BCC,4,12.8287,0.0411,40.04,13.12,0.1366,0.0488,0.3396,0.5177,BCC,4,1.6,4.1675,0.0411,0.4711,0.3135,0.1232,0.5177,0.0694,BCC,4,12.8287,4.1675,0.0411,0.1231,0.0488,0.5177,0.2439,BCC,4,45.2301,1.6,4.1675,42.26,0.0411,13.12,0.4711,0.3135,BCC
3,10.0285,7,0.0382,0.4465,0.1479,BCC,3,12.4291,0.0382,50.89,14.1125,0.1609,0.05,0.4588,0.7196,BCC,3,1.65,4.1505,0.0382,0.4465,0.3717,0.1479,0.7196,0.0703,BCC,3,12.4291,4.1505,0.0382,0.1315,0.05,0.7196,0.2698,BCC,3,32.6277,1.65,4.1505,39.275,0.0382,14.1125,0.4465,0.3717,BCC
4,10.5195,6.76,0.044,0.5488,0.1479,BCC,4,13.4171,0.044,28.53,16.148,0.0904,0.0405,0.2482,0.4777,BCC,4,1.95,4.109,0.044,0.5488,0.4122,0.1479,0.4777,0.0756,BCC,4,13.4171,4.109,0.044,0.1113,0.0405,0.4777,0.2668,BCC,4,61.0928,1.95,4.109,38.215,0.044,16.148,0.5488,0.4122,BCC
4,8.4395,6.94,0.043,0.4322,0.1489,BCC,4,13.4813,0.043,30.9,14.155,0.0928,0.0348,0.2699,0.4472,BCC,4,1.8,4.169,0.043,0.4322,0.4154,0.1489,0.4472,0.0718,BCC,4,13.4813,4.169,0.043,0.1111,0.0348,0.4472,0.2772,BCC,4,67.6471,1.8,4.169,36.065,0.043,14.155,0.4322,0.4154,BCC
4,9.6445,6.9,0.0422,0.4775,0.1483,BCC,4,14.2109,0.0422,33.8,14.145,0.0924,0.0388,0.2899,0.4395,BCC,4,1.8,4.1515,0.0422,0.4775,0.4139,0.1483,0.4395,0.0709,BCC,4,14.2109,4.1515,0.0422,0.1111,0.0388,0.4395,0.2594,BCC,4,31.0272,1.8,4.1515,37.995,0.0422,14.145,0.4775,0.4139,BCC
2,9.834,6.785,0.0354,0.4423,0.1464,BCC,2,13.8809,0.0354,33.645,15.59,0.0879,0.0363,0.2905,0.4744,BCC,2,1.8,4.1565,0.0354,0.4423,0.4264,0.1464,0.4744,0.0762,BCC,2,13.8809,4.1565,0.0354,0.1111,0.0363,0.4744,0.2816,BCC,2,21.0022,1.8,4.1565,38.47,0.0354,15.59,0.4423,0.4264,BCC
4,11.8665,6.93,0.0425,0.5324,0.1483,BCC,4,13.0871,0.0425,36.75,15.54,0.0865,0.0421,0.3209,0.392,BCC,4,1.8,4.154,0.0425,0.5324,0.3491,0.1483,0.392,0.0675,BCC,4,13.0871,4.154,0.0425,0.1065,0.0421,0.392,0.2129,BCC,4,19.2897,1.8,4.154,44.875,0.0425,15.54,0.5324,0.3491,BCC
4,8.224,6.865,0.0348,0.3888,0.1455,BCC,4,12.6995,0.0348,32.24,14.2,0.0906,0.0322,0.2796,0.4608,BCC,4,1.75,4.1765,0.0348,0.3888,0.4032,0.1455,0.4608,0.0703,BCC,4,12.6995,4.1765,0.0348,0.1111,0.0322,0.4608,0.2833,BCC,4,27.4306,1.75,4.1765,35.14,0.0348,14.2,0.3888,0.4032,BCC
2,11.1425,6.82,0.0344,0.4486,0.1375,BCC,2,13.5008,0.0344,36.88,14.655,0.0867,0.0403,0.3247,0.4311,BCC,2,1.75,4.1515,0.0344,0.4486,0.3715,0.1375,0.4311,0.0712,BCC,2,13.5008,4.1515,0.0344,0.1093,0.0403,0.4311,0.245,BCC,2,14.9072,1.75,4.1515,41.475,0.0344,14.655,0.4486,0.3715,BCC
3,10.2095,6.95,0.0389,0.4649,0.141,BCC,3,13.7759,0.0389,37.85,12.3435,0.0917,0.0411,0.3281,0.3972,BCC,3,1.7,4.1565,0.0389,0.4649,0.3767,0.141,0.3972,0.0634,BCC,3,13.7759,4.1565,0.0389,0.1093,0.0411,0.3972,0.2272,BCC,3,18.0236,1.7,4.1565,39.115,0.0389,12.3435,0.4649,0.3767,BCC
3,9.6635,7.16,0.0434,0.4498,0.1622,BCC,3,13.8809,0.0434,32.5,13.068,0.08,0.0323,0.3036,0.3786,BCC,3,1.7,4.214,0.0434,0.4498,0.4247,0.1622,0.3786,0.0715,BCC,3,13.8809,4.214,0.0434,0.0975,0.0323,0.3786,0.2406,BCC,3,45.0101,1.7,4.214,43.165,0.0434,13.068,0.4498,0.4247,BCC
4,10.6455,7.005,0.0439,0.5195,0.1571,BCC,4,14.2397,0.0439,37.85,14.8185,0.0897,0.0425,0.322,0.446,BCC,4,1.85,4.1355,0.0439,0.5195,0.4029,0.1571,0.446,0.0695,BCC,4,14.2397,4.1355,0.0439,0.1118,0.0425,0.446,0.2435,BCC,4,23.5036,1.85,4.1355,39.035,0.0439,14.8185,0.5195,0.4029,BCC
4,9.0355,7.085,0.044,0.4633,0.1537,BCC,4,14.4284,0.044,36.2,13.0955,0.0928,0.0396,0.3139,0.4303,BCC,4,1.8,4.1555,0.044,0.4633,0.4202,0.1537,0.4303,0.066,BCC,4,14.4284,4.1555,0.044,0.1118,0.0396,0.4303,0.2516,BCC,4,36.116,1.8,4.1555,35.705,0.044,13.0955,0.4633,0.4202,BCC
3,10.5335,7.005,0.0374,0.4556,0.1508,BCC,3,13.9646,0.0374,38.68,13.995,0.0873,0.041,0.3468,0.4367,BCC,3,1.75,4.1555,0.0374,0.4556,0.3964,0.1508,0.4367,0.0678,BCC,3,13.9646,4.1555,0.0374,0.1111,0.041,0.4367,0.2428,BCC,3,15.5722,1.75,4.1555,39.185,0.0374,13.995,0.4556,0.3964,BCC
3,8.2075,7.285,0.0436,0.3901,0.1661,BCC,3,13.6346,0.0436,34.35,12.942,0.0831,0.0308,0.3155,0.4068,BCC,3,1.7,4.2155,0.0436,0.3901,0.4127,0.1661,0.4068,0.0685,BCC,3,13.6346,4.2155,0.0436,0.1065,0.0308,0.4068,0.258,BCC,3,45.9447,1.7,4.2155,37.915,0.0436,12.942,0.3901,0.4127,BCC
3,9.9405,7.155,0.0395,0.4405,0.1597,BCC,3,14.2397,0.0395,35.06,13.314,0.0824,0.0362,0.3401,0.4147,BCC,3,1.7,4.1955,0.0395,0.4405,0.4208,0.1597,0.4147,0.0698,BCC,3,14.2397,4.1955,0.0395,0.1065,0.0362,0.4147,0.2463,BCC,3,21.2203,1.7,4.1955,40.805,0.0395,13.314,0.4405,0.4208,BCC
3,10.0175,6.93,0.0402,0.5188,0.1395,BCC,3,12.6995,0.0402,36.05,10.29,0.0842,0.0427,0.3059,0.4593,BCC,3,1.95,4.077,0.0402,0.5188,0.414,0.1395,0.4593,0.0607,BCC,3,12.6995,4.077,0.0402,0.0952,0.0427,0.4593,0.2412,BCC,3,36.0124,1.95,4.077,31.575,0.0402,10.29,0.5188,0.414,BCC
3,10.121,7.005,0.0413,0.5156,0.1444,BCC,3,13.1634,0.0413,39.275,10.705,0.0884,0.0441,0.3263,0.4402,BCC,3,1.9,4.0895,0.0413,0.5156,0.4035,0.1444,0.4402,0.0587,BCC,3,13.1634,4.0895,0.0413,0.1019,0.0441,0.4402,0.229,BCC,3,24.3544,1.9,4.0895,32.65,0.0413,10.705,0.5156,0.4035,BCC
2,8.362,6.945,0.0352,0.4118,0.1391,BCC,2,12.9458,0.0352,37.355,9.575,0.0882,0.0388,0.3216,0.4374,BCC,2,1.85,4.122,0.0352,0.4118,0.4171,0.1391,0.4374,0.0547,BCC,2,12.9458,4.122,0.0352,0.1019,0.0388,0.4374,0.2417,BCC,2,22.4773,1.85,4.122,29.31,0.0352,9.575,0.4118,0.4171,BCC
2,8.7005,6.97,0.0367,0.4343,0.1389,BCC,2,13.1587,0.0367,38.16,9.3325,0.0891,0.0405,0.3259,0.4237,BCC,2,1.85,4.1145,0.0367,0.4343,0.4158,0.1389,0.4237,0.0542,BCC,2,13.1587,4.1145,0.0367,0.1019,0.0405,0.4237,0.2339,BCC,2,22.663,1.85,4.1145,29.795,0.0367,9.3325,0.4343,0.4158,BCC
4,8.851,7.105,0.0424,0.452,0.1554,BCC,4,14.2397,0.0424,37.76,12.82,0.09,0.0396,0.3281,0.4646,BCC,4,1.85,4.1445,0.0424,0.452,0.4418,0.1554,0.4646,0.0653,BCC,4,14.2397,4.1445,0.0424,0.1096,0.0396,0.4646,0.2618,BCC,4,31.3893,1.85,4.1445,33.3,0.0424,12.82,0.452,0.4418,BCC
2,9.991,7.125,0.0392,0.4494,0.1648,BCC,2,14.3159,0.0392,38.315,15.041,0.0844,0.0393,0.3527,0.4714,BCC,2,1.8,4.1645,0.0392,0.4494,0.4386,0.1648,0.4714,0.0713,BCC,2,14.3159,4.1645,0.0392,0.1118,0.0393,0.4714,0.2635,BCC,2,17.4654,1.8,4.1645,37.81,0.0392,15.041,0.4494,0.4386,BCC
3,10.263,7.215,0.0422,0.4757,0.1598,BCC,3,13.7759,0.0422,41.745,12.628,0.089,0.0437,0.3744,0.4172,BCC,3,1.75,4.152,0.0422,0.4757,0.4001,0.1598,0.4172,0.0605,BCC,3,13.7759,4.152,0.0422,0.1118,0.0437,0.4172,0.2208,BCC,3,15.5568,1.75,4.152,37.38,0.0422,12.628,0.4757,0.4001,BCC
2,9.005,7.15,0.0417,0.4596,0.1559,BCC,2,13.6346,0.0417,40.24,11.34,0.086,0.0412,0.3466,0.4776,BCC,2,1.9,4.126,0.0417,0.4596,0.4554,0.1559,0.4776,0.0621,BCC,2,13.6346,4.126,0.0417,0.1019,0.0412,0.4776,0.2565,BCC,2,27.1653,1.9,4.126,31.38,0.0417,11.34,0.4596,0.4554,BCC
4,8.3455,7.365,0.043,0.4313,0.16,BCC,4,14.0696,0.043,41.28,10.8705,0.0907,0.0406,0.3647,0.4093,BCC,4,1.8,4.161,0.043,0.4313,0.4262,0.16,0.4093,0.0561,BCC,4,14.0696,4.161,0.043,0.1096,0.0406,0.4093,0.231,BCC,4,28.2634,1.8,4.161,32.085,0.043,10.8705,0.4313,0.4262,BCC
3,7.8385,7.325,0.0399,0.3752,0.1704,BCC,3,13.4813,0.0399,37.25,13.756,0.0841,0.0328,0.3458,0.4817,BCC,3,1.8,4.1935,0.0399,0.3752,0.4519,0.1704,0.4817,0.0664,BCC,3,13.4813,4.1935,0.0399,0.1113,0.0328,0.4817,0.2766,BCC,3,26.3009,1.8,4.1935,33.105,0.0399,13.756,0.3752,0.4519,BCC
4,9.147,7.36,0.0391,0.4145,0.1735,BCC,4,14.2109,0.0391,38,13.771,0.0826,0.0375,0.3752,0.4578,BCC,4,1.75,4.1885,0.0391,0.4145,0.455,0.1735,0.4578,0.066,BCC,4,14.2109,4.1885,0.0391,0.1118,0.0375,0.4578,0.255,BCC,4,17.1832,1.75,4.1885,36.11,0.0391,13.771,0.4145,0.455,BCC
3,7.294,7.835,0.0468,0.3512,0.183,BCC,3,13.6058,0.0468,37.535,12.5,0.0774,0.0304,0.3691,0.4,BCC,3,1.75,4.235,0.0468,0.3512,0.4104,0.183,0.4,0.0619,BCC,3,13.6058,4.235,0.0468,0.1111,0.0304,0.4,0.2439,BCC,3,78.2674,1.75,4.235,34.92,0.0468,12.5,0.3512,0.4104,BCC
3,7.7215,7.965,0.0462,0.3588,0.197,BCC,3,13.7759,0.0462,34.39,13.275,0.0702,0.0289,0.3827,0.426,BCC,3,1.75,4.2465,0.0462,0.3588,0.4754,0.197,0.426,0.0644,BCC,3,13.7759,4.2465,0.0462,0.1111,0.0289,0.426,0.2485,BCC,3,39.8825,1.75,4.2465,36.065,0.0462,13.275,0.3588,0.4754,BCC
4,8.7775,7.785,0.0416,0.3817,0.2005,BCC,4,13.4171,0.0416,29.82,15.195,0.0666,0.0286,0.3735,0.4726,BCC,4,1.75,4.2415,0.0416,0.3817,0.5111,0.2005,0.4726,0.0714,BCC,4,13.4171,4.2415,0.0416,0.1111,0.0286,0.4726,0.2692,BCC,4,19.0402,1.75,4.2415,37.985,0.0416,15.195,0.3817,0.5111,BCC
4,7.283,7.775,0.0436,0.3671,0.1753,BCC,4,12.8287,0.0436,42.085,9.734,0.0817,0.0367,0.4095,0.4378,BCC,4,1.85,4.193,0.0436,0.3671,0.46,0.1753,0.4378,0.0519,BCC,4,12.8287,4.193,0.0436,0.1019,0.0367,0.4378,0.2317,BCC,4,25.7339,1.85,4.193,29.08,0.0436,9.734,0.3671,0.46,BCC
