Al,Co,Cr,Cu,Fe,Ni,Mo,Ti,W,Nb,Ta,V,Mn,Hf,Zr,Phase,Pm,ΔH,ΔS,Ω,δ-r,VEC,n,e/n,Tm,ρ,r,χ,m,e/a,Ec,EWF,ABE,SHA,SLHF,α,HD,YM,B,G,υ,G/B,ad-VEC,ad-n,ad-e/n,ad-Tm,ad-ρ,ad-r,ad-χ,ad-m,ad-e/a,ad-Ec,ad-EWF,ad-ABE,ad-SHA,ad-SLHF,ad-α,ad-HD,ad-YM,ad-B,ad-G,ad-υ,ad-G/B,δ-VEC,δ-n,δ-e/n,δ-Tm,δ-ρ,δ-χ,δ-m,δ-e/a,δ-Ec,δ-EWF,δ-ABE,δ-SHA,δ-SLHF,δ-α,δ-HD,δ-YM,δ-B,δ-G,δ-υ,δ-G/B
10,21,18,0,36,15,0,0,0,0,0,0,0,0,0,IM,3,-7.1172,12.6291,3.1375,0.0442,7.65,24.85,0.3024,1768.14,7.5939,126.4435,1.7999,53.3416,1.92,4.2057,4.6805,57.508,7.6604,2.2107,12.617,134.58,207.07,166.177,73.834,0.3065,0.4525,1.524,2.676,0.0332,179.1288,1.1242,3.3453,0.0883,5.7563,0.3312,0.2012,0.275,5.7365,1.2942,0.3577,2.8984,60.8388,29.535,19.8511,22.9691,0.0473,0.1233,0.2584,0.1664,0.135,0.1799,0.2296,0.0573,0.1707,0.2724,0.0697,0.0634,0.1508,0.2661,0.2243,0.3552,0.5533,0.2566,0.1947,0.3748,0.2038,0.3662
9.5,25,8,0,15,36,0,6,0,0,0,0,0,0.5,0,IM,3,-13.1924,13.4679,1.7638,0.0582,8.075,25.565,0.3111,1727.755,7.7677,127.8971,1.8168,54.7269,2.015,4.3112,4.8249,58.6305,7.1109,2.1907,13.3895,122.24,192.22,169.0705,65.7555,0.3292,0.3915,1.8485,3.0655,0.0442,151.0034,1.4474,5.3907,0.1027,6.5317,0.1872,0.2181,0.3216,7.2136,1.2552,0.405,2.1452,74.2156,33.5104,26.23,25.0825,0.049,0.1242,0.2883,0.2122,0.1797,0.1673,0.2581,0.0699,0.2336,0.2075,0.0843,0.0709,0.1663,0.2709,0.2278,0.2924,0.684,0.2643,0.2111,0.4135,0.1773,0.386
5,0,15,0,33.5,33.5,0,3,0,0,0,0,10,0,0,IM,3,-8.2163,12.4922,2.6901,0.0471,7.9,25.5,0.3052,1769.345,7.7202,127.0974,1.7836,54.4485,1.9,4.1432,4.6617,56.504,7.6002,2.3345,12.9945,138.075,206.315,161.322,82.3085,0.2835,0.5104,1.474,2.01,0.0364,161.4047,0.9043,4.331,0.1158,3.8773,0.27,0.3329,0.3272,7.2306,1.1433,0.3415,3.0063,80.3748,24.9445,18.9985,10.2548,0.0307,0.0868,0.2455,0.1284,0.1522,0.148,0.1878,0.0733,0.1254,0.2294,0.1155,0.0787,0.1694,0.2149,0.1827,0.3516,0.9224,0.2164,0.1669,0.244,0.1473,0.2256
3,0,15,0,33.5,33.5,0,5,0,0,0,0,10,0,0,IM,3,-8.5349,12.4922,2.6192,0.0484,7.92,25.68,0.3042,1789.505,7.7562,127.1569,1.7822,54.8662,1.88,4.1724,4.6627,56.714,7.669,2.3457,12.7265,138.975,207.235,162.054,82.1905,0.2849,0.507,1.4472,1.7688,0.0378,146.6996,0.8561,4.4287,0.1177,3.2341,0.264,0.3191,0.3265,6.9492,1.0765,0.3307,2.8314,79.5917,24.0521,18.0176,10.3692,0.0314,0.0885,0.239,0.1088,0.1594,0.1308,0.1732,0.0746,0.1035,0.2165,0.1141,0.0785,0.1618,0.1889,0.1705,0.3398,0.9113,0.2038,0.155,0.2483,0.1564,0.2398
8,28.6666667,0,0,28.6666667,28.6666667,0,6,0,0,0,0,0,0,0,IM,3,-10.7626,12.0167,1.912,0.0543,8.22,25.58,0.3155,1712.44,7.8333,127.3815,1.8323,54.7589,2.08,4.3204,4.8019,59.098,7.3341,2.1141,13.6513,138.96,190.2933,171.1367,62.5293,0.3376,0.3684,1.4677,2.4424,0.0341,124.7104,1.2213,4.7784,0.0719,5.2713,0.1472,0.172,0.3132,6.0796,1.1821,0.3164,1.677,71.7125,28.1621,23.866,22.7277,0.0468,0.1168,0.2536,0.1551,0.1504,0.1375,0.2353,0.0584,0.1575,0.1304,0.0702,0.0682,0.1526,0.254,0.1983,0.2276,0.5993,0.2191,0.1978,0.3741,0.1498,0.3431
14.2857143,14.2857143,14.2857143,14.2857143,14.2857143,0,0,14.2857143,0,0,0,0,14.2857143,0,0,IM,3,-10.56,16.1784,2.5191,0.0646,6.8571,23.7143,0.2804,1644.2857,6.7886,132.3214,1.71,51.4439,1.8571,3.9171,4.48,48.6857,6.1471,1.9471,14.8571,159.7143,173.2857,140.3571,59.1714,0.319,0.4214,2.1633,3.551,0.0512,320.8163,1.822,7.8159,0.1371,8.0111,0.4898,0.5576,0.2086,8.898,2.1147,0.3433,4.9796,123.8776,58.2449,29.8653,27.5673,0.062,0.1645,0.3773,0.2038,0.2191,0.2323,0.3179,0.0846,0.2136,0.344,0.1589,0.0601,0.2087,0.3938,0.2584,0.389,0.9825,0.3797,0.2578,0.5186,0.2215,0.4436
20,20,0,20,20,20,0,0,0,0,0,0,0,0,0,BCC+FCC,1,-5.6017,13.381,3.6299,0.056,8.2,24.6,0.3216,1519.6,7.454,128.956,1.826,52.7998,2,3.998,4.716,53.78,5.96,1.946,15.84,106.6,164,153.52,56.32,0.3362,0.37,2.16,4.64,0.0419,299.28,1.9016,5.6856,0.0864,10.3271,0.4,0.4464,0.2872,10.464,2.444,0.3568,3.448,75.92,51.2,36.016,20.824,0.0314,0.08,0.3397,0.2393,0.1595,0.2203,0.3233,0.061,0.2489,0.3162,0.115,0.0677,0.2186,0.4432,0.2552,0.2647,0.8031,0.3397,0.2764,0.3912,0.119,0.2719
0,23.8095,23.8095,0,23.8095,23.8095,4.7619,0,0,0,0,0,0,0,0,IM,1,-3.9178,12.5685,6.1611,0.0199,8.1428,27,0.304,1920.5219,8.3014,125.2313,1.8362,58.2516,1.7143,4.4224,4.7786,61.0237,8.2009,2.43,10.9809,143.8094,229.7141,181.6427,81.9856,0.302,0.4652,1.2925,1.9048,0.041,216.4615,0.7299,1.0502,0.0868,4.1249,0.4082,0.2367,0.2823,4.0703,0.6009,0.3476,2.8367,63.1519,32.925,17.7551,20.034,0.05,0.1336,0.1868,0.1352,0.1744,0.1459,0.0987,0.0648,0.1521,0.2635,0.1246,0.0603,0.0733,0.0792,0.1536,0.294,0.5096,0.1654,0.1327,0.3333,0.224,0.3869
25,0,25,0,25,25,0,0,0,0,0,0,0,0,0,BCC+FCC,1,-12.4778,11.5256,1.5361,0.0625,6.75,22.75,0.2864,1663,6.67,129.1975,1.7525,48.379,2,4.0525,4.6075,53.075,6.63,2.185,13.725,80,190,147.4,77.1,0.285,0.5075,2.25,4.875,0.046,365,1.985,6.9862,0.1175,10.6985,0.5,0.3312,0.2712,9.6875,2.42,0.555,4.9375,40,60,34.05,23.95,0.0375,0.1063,0.3831,0.2551,0.1734,0.2733,0.3557,0.0697,0.26,0.3536,0.0989,0.0707,0.2219,0.4313,0.3135,0.458,0.6076,0.3979,0.2738,0.3971,0.1628,0.2563
22.2222,0,22.2222,0,22.2222,22.2222,0,0,0,0,0,0,11.1111,0,0,BCC+FCC,1,-12.1998,13.1453,1.7746,0.0603,6.7778,23,0.2857,1646.9984,6.7589,129.8421,1.73,49.1077,2,3.9267,4.5511,51.3999,6.6311,2.1622,14.6111,126.6665,190.8887,144.7999,77.1999,0.28,0.5211,2.0247,4.4445,0.0415,345.778,1.804,7.0696,0.1244,9.8337,0.4444,0.4622,0.2662,10.8445,2.1516,0.5215,5.5704,93.3332,53.7284,33.7333,21.3334,0.04,0.1126,0.3599,0.2399,0.1641,0.2616,0.333,0.0761,0.2451,0.3333,0.1322,0.0761,0.2348,0.4066,0.3001,0.4404,1.1031,0.3736,0.2676,0.3739,0.1642,0.2467
0,0,0,0,0,25,0,25,0,25,25,0,0,0,0,IM,1,-20.5174,11.5256,1.3635,0.0612,6,41,0.1823,2427.25,9.6675,139.16,1.6375,95.104,1.75,6.24,4.5075,62.05,6.93,2.245,9.325,76.25,151.75,166.125,54.175,0.3598,0.3125,2,16,0.0874,592.75,3.5063,7.285,0.1362,42.923,0.375,1.595,0.3213,8.925,0.85,0.3025,2.425,13.75,41.25,25.1125,21.975,0.0383,0.0925,0.3909,0.4807,0.5953,0.2584,0.4557,0.0985,0.5497,0.2474,0.2584,0.0825,0.1705,0.1559,0.1648,0.287,0.2041,0.275,0.1789,0.4319,0.1129,0.3163
20,20,20,0,20,20,0,0,0,0,0,0,0,0,0,BCC,1,-11.5489,13.381,1.9511,0.0577,7.2,23.6,0.2958,1684,7.104,128.378,1.778,50.4898,2,4.12,4.686,55.2,6.88,2.138,13.74,114.6,193.8,157.84,69.76,0.309,0.446,2.16,4.24,0.0443,300.4,1.7616,5.9168,0.1144,9.4031,0.4,0.3,0.3112,8.76,2.036,0.4984,3.968,69.52,49.52,31.416,27.968,0.0492,0.1288,0.3447,0.2315,0.163,0.2427,0.3227,0.0678,0.238,0.3162,0.093,0.0706,0.2057,0.3788,0.2899,0.4092,0.7131,0.3511,0.2642,0.4454,0.2054,0.3796
0,20,20,0,20,20,0,0,0,0,0,0,20,0,0,FCC,1,-4.07,13.381,5.9218,0.0327,8,26,0.3056,1801.2,8.058,126.744,1.766,56.081,1.8,4.026,4.65,56.06,7.85,2.318,13.36,211.6,219.4,166.78,79.52,0.2898,0.498,1.2,1.2,0.0325,155.44,0.6536,3.3024,0.1288,2.1856,0.32,0.4424,0.34,7.728,0.72,0.3376,3.512,131.92,23.84,20.136,16.256,0.0518,0.1416,0.1768,0.0544,0.1239,0.119,0.0872,0.0783,0.0458,0.2222,0.1404,0.0816,0.1738,0.1051,0.1572,0.3719,0.7471,0.1377,0.1533,0.2962,0.2306,0.3568
0,20,20,0,20,20,20,0,0,0,0,0,0,0,0,IM,1,-4.427,13.381,6.2767,0.0366,7.8,29.4,0.2782,2076.6,8.61,126.996,1.888,64.2834,1.6,4.806,4.75,62.46,8.356,2.518,10.04,157.6,245.6,194.98,88.66,0.3014,0.466,1.44,5.04,0.0654,369.12,0.86,3.7056,0.1176,12.6666,0.48,0.8056,0.26,4.568,0.6288,0.3624,3.512,67.12,46.72,29.856,24.352,0.0425,0.1128,0.2051,0.219,0.2748,0.212,0.1198,0.0854,0.2494,0.3062,0.2109,0.0573,0.0842,0.083,0.1577,0.3646,0.471,0.2051,0.1934,0.331,0.2058,0.3541
16.6667,16.6667,16.6667,16.6667,16.6667,16.6667,0,0,0,0,0,0,0,0,0,BCC+FCC,1,-4.9275,14.8968,4.9268,0.0527,7.8333,24.5,0.3097,1629.6699,7.41,128.2819,1.7983,52.6659,1.8333,4.015,4.68,53.9501,6.4033,2.1017,14.2334,103.8335,183.167,154.4836,66.0168,0.3152,0.4283,2.2222,4,0.0469,322.7773,1.6433,4.963,0.1089,8.7845,0.5556,0.3833,0.2633,8.8333,2.3322,0.4517,3.9445,65.1113,55.4444,30.6555,27.0501,0.0472,0.125,0.3411,0.2195,0.1741,0.2408,0.2971,0.0662,0.2279,0.3748,0.1049,0.0646,0.199,0.4071,0.272,0.3688,0.755,0.3631,0.2511,0.448,0.1889,0.3724
4.7619,0,23.8095,0,0,0,0,23.8095,0,23.8095,0,23.8095,0,0,0,BCC,1,-6.9294,12.5685,3.9906,0.0619,4.9048,26.8095,0.1946,2200.1407,6.4119,136.7127,1.6076,59.3112,1.5714,5.359,4.3538,55.8428,6.8757,2.2205,8.7428,89.0475,152.857,147.8951,55.8666,0.3403,0.37,0.6122,6.7573,0.0407,261.8353,1.4029,8.0551,0.0358,15.9974,0.5442,1.0528,0.0696,8.1496,1.268,0.4376,2.1088,25.1927,60.0679,21.7687,27.9206,0.0624,0.1667,0.1653,0.3073,0.2416,0.1844,0.2614,0.0269,0.3283,0.3711,0.2495,0.019,0.1741,0.2413,0.2317,0.414,0.3766,0.4686,0.1749,0.611,0.2222,0.545
16.6667,16.6667,16.6667,0,16.6667,16.6667,0,16.6667,0,0,0,0,0,0,0,BCC+FCC,1,-20.1451,14.8968,1.277,0.072,6.6667,23.3334,0.2768,1726.8368,6.67,131.3403,1.7383,50.0528,2,4.2417,4.6267,53.3668,6.605,2.055,13.15,105.5002,180.8337,150.8503,62.0168,0.3252,0.405,2.3333,3.8889,0.0559,264.6093,2.0467,8.8801,0.135,8.4188,0.3333,0.3311,0.2989,9.6111,2.0633,0.4983,3.75,64.0002,58.5556,35.5,31.0501,0.0572,0.1483,0.3841,0.2152,0.221,0.2231,0.3459,0.0813,0.2201,0.2887,0.1045,0.0713,0.2089,0.372,0.2897,0.403,0.733,0.3791,0.2728,0.5358,0.21,0.4437
0,25,25,0,25,25,0,0,0,0,0,0,0,0,0,FCC,1,-3.6699,11.5256,5.8784,0.003,8.25,26.25,0.312,1871.75,8.205,124.68,1.82,56.3668,1.75,4.3025,4.7875,60.575,8.1525,2.4025,11.275,139.5,224.75,177.475,79.9,0.3023,0.465,1.25,1.25,0.0332,154.125,0.67,0.325,0.08,2.4462,0.375,0.1125,0.2875,3.825,0.5825,0.3375,2.5375,62,27.125,14.475,19.75,0.0523,0.14,0.1793,0.0563,0.1277,0.0964,0.087,0.0531,0.0497,0.2474,0.0303,0.0611,0.0676,0.077,0.1503,0.2679,0.5193,0.1406,0.0883,0.3294,0.2293,0.3967
0,21.7391,21.7391,0,21.7391,21.7391,13.0435,0,0,0,0,0,0,0,0,IM,1,-4.2482,13.2417,6.2507,0.031,7.9565,28.3043,0.29,2005.3462,8.4691,126.1903,1.8643,61.5297,1.6522,4.6309,4.763,61.8043,8.2852,2.4778,10.4696,151.3042,238.3476,188.8911,85.613,0.3017,0.4657,1.3611,3.5728,0.0557,308.2792,0.8123,2.6268,0.1038,8.9792,0.4537,0.5711,0.2713,4.3951,0.6219,0.359,3.2571,64.7447,41.3232,24.5103,22.4952,0.0459,0.1223,0.1978,0.1936,0.2345,0.1914,0.1125,0.0782,0.2208,0.2883,0.185,0.0588,0.0804,0.0819,0.1569,0.3345,0.4898,0.1923,0.1742,0.3345,0.2143,0.3694
0,23.2558,23.2558,0,23.2558,23.2558,6.9767,0,0,0,0,0,0,0,0,IM,1,-4.0187,12.8252,6.2015,0.0237,8.093,27.3488,0.3002,1943.207,8.3463,125.4878,1.8437,59.1283,1.6977,4.4781,4.7744,61.2325,8.2235,2.4428,10.8442,145.8138,232.023,183.5812,82.9557,0.302,0.4653,1.3088,2.3472,0.0453,243.0813,0.7547,1.503,0.0918,5.1378,0.4218,0.3268,0.2796,4.1698,0.6079,0.3514,2.9616,63.5478,35.3811,19.1455,20.4705,0.0489,0.1306,0.19,0.1557,0.1923,0.1614,0.103,0.069,0.1766,0.2705,0.1459,0.0599,0.0755,0.0801,0.1547,0.3054,0.5046,0.1742,0.1467,0.3343,0.2214,0.3823
0,19.2308,19.2308,0,19.2308,19.2308,23.0769,0,0,0,0,0,0,0,0,IM,1,-4.4773,13.3573,6.2892,0.0384,7.7308,29.8846,0.273,2108.117,8.6723,127.3524,1.8985,65.5014,1.5769,4.8835,4.7442,62.7501,8.3873,2.5358,9.85,160.3847,248.8079,197.6732,90.0078,0.3013,0.4662,1.4645,5.5917,0.0689,391.2874,0.8749,4.1113,0.1251,14.0533,0.4882,0.8938,0.2544,4.6154,0.6287,0.3621,3.5962,67.7516,48.6243,31.8151,24.9704,0.0409,0.1086,0.2078,0.2263,0.2907,0.218,0.122,0.0877,0.2574,0.3133,0.2185,0.0566,0.0853,0.0832,0.1575,0.377,0.462,0.2087,0.1991,0.3283,0.2019,0.3471
4.7619,19.0476,19.0476,0,19.0476,19.0476,0,0,0,0,0,19.0476,0,0,0,BCC+FCC,1,-10.4981,14.3353,2.5758,0.0358,7.3809,25,0.2901,1886.3314,7.5457,126.8784,1.7738,53.9341,1.8571,4.4509,4.6705,59.4904,7.7557,2.2838,11.2952,133.857,198.9522,168.9189,71.7714,0.3141,0.4329,1.8503,2.2857,0.0486,224.8882,1.1401,3.3501,0.1137,4.4451,0.3265,0.3273,0.3082,4.5442,0.7935,0.3476,3.0821,54.2585,39.3107,17.5473,24.3374,0.0527,0.1377,0.2788,0.1295,0.1807,0.1546,0.1977,0.0666,0.1268,0.2512,0.1063,0.0707,0.1143,0.1876,0.1882,0.3527,0.5125,0.2761,0.1512,0.383,0.2045,0.3956
16.6667,0,16.6667,0,0,16.6667,0,16.6667,0,16.6667,0,16.6667,0,0,0,IM,1,-21.2653,14.8968,1.3678,0.0655,5.5,25.1667,0.2265,1952.5039,6.3333,135.5536,1.6583,54.8978,1.8333,4.9433,4.4767,54.4334,6.2617,2.1317,11.4834,75.1668,149.667,144.817,56.8668,0.3337,0.3833,1.6667,6.2223,0.0528,418.5008,1.8933,8.52,0.0844,13.9346,0.5556,0.9978,0.2322,10.3222,1.8344,0.5217,4.6445,28.5001,59.8891,31.4777,27.989,0.0511,0.1344,0.4032,0.3336,0.3154,0.2829,0.3473,0.0713,0.3576,0.3748,0.2666,0.0692,0.2203,0.3579,0.2872,0.5119,0.5016,0.4662,0.2497,0.5655,0.1938,0.447
6.25,31.25,31.25,0,0,31.25,0,0,0,0,0,0,0,0,0,FCC,1,-8.0339,10.5067,2.396,0.0352,8,25.5,0.3083,1832.0625,7.9625,126.0106,1.8037,54.6932,1.75,4.2525,4.8456,59.4813,7.5369,2.3894,11.8812,128.4375,219.375,174.7063,76.2313,0.3082,0.4512,1.875,2.5,0.0461,217.4609,1.1406,2.1449,0.1141,5.1497,0.4688,0.2031,0.2867,6.1484,0.8914,0.4383,3.5508,77.8516,37.2656,21.5547,28.2734,0.064,0.168,0.2615,0.1421,0.1581,0.1665,0.1961,0.0659,0.1427,0.3194,0.0625,0.0632,0.1343,0.2094,0.212,0.3806,0.6685,0.2349,0.1684,0.4174,0.2512,0.458
11.7647,29.4118,29.4118,0,0,29.4118,0,0,0,0,0,0,0,0,0,BCC+FCC,1,-10.3761,11.0707,1.8983,0.0465,7.7059,24.7647,0.3037,1779.1784,7.6529,127.0201,1.7924,53.0632,1.8235,4.2018,4.8124,57.9648,7.1988,2.3124,12.5706,121.7648,210.5885,169.0943,73.4648,0.3098,0.4465,2.1107,3.218,0.0488,235.7795,1.4377,3.8001,0.1208,6.7645,0.4844,0.2509,0.309,7.5709,1.2727,0.5031,3.7474,77.1974,40.2423,26.8893,29.8651,0.0621,0.163,0.3044,0.1851,0.1669,0.2044,0.2557,0.0692,0.1883,0.3383,0.0781,0.0676,0.1698,0.2838,0.2508,0.4122,0.7184,0.2902,0.2147,0.4463,0.2434,0.4511
16.6667,27.7778,27.7778,0,0,27.7778,0,0,0,0,0,0,0,0,0,BCC+FCC,1,-12.1627,11.3574,1.6175,0.0533,7.4445,24.1111,0.2997,1732.1682,7.3778,127.9174,1.7822,51.6143,1.8889,4.1567,4.7828,56.6167,6.8983,2.2439,13.1833,115.8334,202.778,164.1057,71.0056,0.3113,0.4422,2.284,3.7654,0.0506,268.7039,1.6636,5.0844,0.1253,8.2107,0.4938,0.287,0.3247,8.6482,1.7028,0.5512,3.8796,76.2038,45.8025,30.9383,30.9383,0.0603,0.1586,0.3387,0.2159,0.1736,0.2327,0.3001,0.0716,0.2209,0.348,0.0888,0.0709,0.1954,0.3392,0.2809,0.4273,0.7636,0.3332,0.2489,0.471,0.2362,0.4444
0,18.1818,18.1818,18.1818,18.1818,18.1818,0,9.0909,0,0,0,0,0,0,0,IM,1,-3.1523,14.6974,8.3207,0.0481,8.3636,26.3636,0.3124,1784.6346,8.0018,127.199,1.8091,56.8993,1.6364,4.2045,4.7209,56.7454,7.1354,2.2455,12.1636,115.9999,197.6362,164.6453,68.8272,0.3196,0.4182,1.7851,1.7851,0.0482,181.7848,0.9762,3.6641,0.1031,3.8087,0.4628,0.2979,0.2575,6.2777,1.4793,0.3597,2.6578,62.1817,39.4381,20.605,26.443,0.0563,0.1474,0.2563,0.0813,0.1899,0.1423,0.1617,0.0676,0.0812,0.294,0.0921,0.06,0.1271,0.2481,0.1811,0.2764,0.6273,0.2628,0.1544,0.4275,0.2103,0.4263
0,16.6667,16.6667,16.6667,16.6667,16.6667,0,16.6667,0,0,0,0,0,0,0,IM,1,-7.5535,14.8968,3.5453,0.061,8,26.0001,0.3015,1797.6703,7.71,128.7786,1.7867,56.1468,1.6667,4.2583,4.6883,55.7001,6.9767,2.195,12,111.3336,190.8337,160.5837,65.0335,0.3268,0.4,2,2,0.0571,179.667,1.2433,5.7907,0.1244,4.244,0.4444,0.3089,0.2578,6.8,1.5678,0.3633,2.6,60.1113,45.2222,22.95,28.0334,0.0588,0.1533,0.2976,0.0916,0.2232,0.1374,0.2039,0.0777,0.0905,0.2828,0.0966,0.0623,0.1388,0.2544,0.193,0.272,0.6411,0.2862,0.1733,0.4744,0.21,0.4525
0,15.3846,15.3846,15.3846,15.3846,15.3846,0,23.0769,0,0,0,0,0,0,0,FCC,1,-10.6152,14.7843,2.5191,0.0681,7.6923,25.6923,0.2923,1808.6905,7.4631,130.1145,1.7677,55.5097,1.6923,4.3038,4.6608,54.8153,6.8423,2.1523,11.8615,107.3845,185.0767,157.146,61.823,0.3329,0.3846,2.2249,2.2249,0.064,176.0236,1.4516,7.4009,0.1382,4.6086,0.426,0.3205,0.2549,7.0935,1.6125,0.3702,2.5278,57.9171,48.8284,25.0201,28.8402,0.0599,0.1557,0.328,0.0982,0.2466,0.1329,0.2326,0.0841,0.0965,0.2727,0.0989,0.0636,0.1465,0.2583,0.2012,0.2675,0.6511,0.3033,0.1862,0.5121,0.208,0.4729
0,23.5294,23.5294,0,23.5294,23.5294,0,0,5.8824,0,0,0,0,0,0,IM,1,-3.4383,12.7076,7.3142,0.0227,8.1176,29.0588,0.2984,1979.0009,8.8641,125.3871,1.8518,63.8652,1.7647,4.5729,4.7735,62.2588,8.46,2.48,10.8765,149.5295,235.706,185.1354,84.4353,0.3011,0.4676,1.301,5.2872,0.0484,296.4717,1.2623,1.3309,0.1005,14.1148,0.3599,0.5091,0.2837,5.1848,0.8376,0.3906,2.9509,67.7924,40.9966,21.2264,22.6852,0.0503,0.1343,0.1884,0.3898,0.2236,0.2341,0.3075,0.0853,0.4716,0.2404,0.2382,0.0606,0.1256,0.1622,0.1886,0.3067,0.5412,0.2269,0.1848,0.371,0.2239,0.3833
0,22.2222,22.2222,0,22.2222,22.2222,0,0,11.1111,0,0,0,0,0,0,IM,1,-3.234,13.1453,8.4316,0.0301,8,31.5555,0.2863,2074.3313,9.45,126.0154,1.88,70.5304,1.7778,4.8133,4.7611,63.7555,8.7333,2.5489,10.5222,158.4443,245.4442,191.9443,88.4666,0.3,0.47,1.3333,9.4321,0.0618,407.11,2.2133,2.3742,0.12,25.1798,0.3457,0.9081,0.279,6.2518,1.0844,0.4301,3.2593,75.7036,51.7036,29.1258,26.7999,0.0484,0.1289,0.1954,0.4776,0.2857,0.2881,0.3794,0.1025,0.5692,0.2339,0.3013,0.06,0.1536,0.1999,0.2103,0.338,0.5479,0.2676,0.2267,0.392,0.2189,0.3712
0,21.0526,21.0526,0,21.0526,21.0526,0,0,15.7895,0,0,0,0,0,0,IM,1,-3.0526,13.3319,9.432,0.0347,7.8947,33.7895,0.2755,2159.6302,9.9742,126.5778,1.9053,76.4941,1.7895,5.0284,4.75,65.0947,8.9779,2.6105,10.2053,166.421,254.1577,198.0367,92.0736,0.2991,0.4721,1.3961,12.6981,0.0722,493.429,2.9797,3.1964,0.1456,33.8987,0.3324,1.2226,0.2737,7.6144,1.3901,0.4638,3.4881,81.7949,59.9889,35.2886,29.9457,0.0467,0.1239,0.2009,0.5169,0.3336,0.3172,0.4149,0.1134,0.6086,0.2278,0.3342,0.0593,0.1704,0.2218,0.2235,0.3639,0.5469,0.2905,0.2505,0.4025,0.2141,0.3602
0,20,20,0,20,20,0,0,20,0,0,0,0,0,0,IM,1,-2.8904,13.381,10.3533,0.0379,7.8,35.8,0.2658,2236.4,10.446,127.084,1.928,81.8614,1.8,5.222,4.74,66.3,9.198,2.666,9.92,173.6,262,203.52,95.32,0.2982,0.474,1.44,15.28,0.0803,583.44,3.5856,3.8464,0.1728,40.7914,0.32,1.4712,0.268,9.16,1.6728,0.5072,3.656,86.32,66.4,41.672,32.344,0.045,0.1192,0.2051,0.5348,0.3729,0.334,0.4334,0.1207,0.6236,0.2222,0.3529,0.0587,0.1813,0.2354,0.2318,0.3858,0.5419,0.3041,0.2651,0.407,0.2097,0.3501
0,24.3902,24.3902,0,24.3902,24.3902,0,0,0,2.439,0,0,0,0,0,IM,1,-5.1771,12.1978,4.4605,0.0227,8.1707,26.6097,0.3074,1893.1668,8.2141,125.1241,1.8146,57.2578,1.7317,4.3822,4.7756,60.7365,8.1246,2.4044,11.178,138.0485,221.8288,177.3655,78.9535,0.3044,0.4595,1.2968,1.5705,0.037,181.7109,0.6626,0.8669,0.0859,3.256,0.3926,0.1875,0.2921,3.8893,0.5955,0.3311,2.6175,61.9035,27.8879,14.2284,20.6532,0.0533,0.1419,0.189,0.1016,0.1596,0.1182,0.0861,0.0559,0.1097,0.2559,0.1187,0.0625,0.0687,0.0793,0.1484,0.2725,0.5226,0.1635,0.0874,0.3379,0.2293,0.4036
0,23.8095,23.8095,0,23.8095,23.8095,0,0,0,4.7619,0,0,0,0,0,IM,1,-6.5384,12.5685,3.6784,0.031,8.0952,26.9524,0.303,1913.5695,8.2228,125.5475,1.8095,58.1067,1.7143,4.4581,4.7643,60.8904,8.0981,2.4062,11.0857,136.6665,219.0474,177.2617,78.0523,0.3064,0.4543,1.3379,1.8594,0.0425,206.5296,0.6551,1.6525,0.0912,3.9869,0.4082,0.2964,0.2959,3.9433,0.6066,0.3249,2.6871,61.746,28.5486,13.9886,21.449,0.0549,0.1435,0.1977,0.1283,0.1852,0.1342,0.0852,0.0582,0.1419,0.2635,0.1587,0.0637,0.0696,0.0814,0.1466,0.2767,0.5256,0.1827,0.0865,0.3457,0.229,0.4101
0,23.2558,23.2558,0,23.2558,23.2558,0,0,0,6.9767,0,0,0,0,0,IM,1,-7.7689,12.8252,3.1911,0.037,8.0232,27.279,0.2988,1933.021,8.2312,125.951,1.8046,58.9159,1.6977,4.5305,4.7535,61.0371,8.0728,2.4079,10.9977,135.3487,216.3952,177.1626,77.193,0.3084,0.4493,1.3737,2.2498,0.0473,228.8683,0.6476,2.3648,0.0958,4.7507,0.4218,0.4241,0.2991,3.9881,0.616,0.319,2.7474,61.5359,29.1183,13.7555,22.1493,0.0563,0.1452,0.2056,0.1473,0.2069,0.1466,0.0844,0.0603,0.1645,0.2705,0.1858,0.0648,0.0704,0.0832,0.1448,0.2805,0.5282,0.1993,0.0856,0.3529,0.2286,0.416
0,17.2414,17.2414,0,17.2414,17.2414,0,13.7931,0,0,0,0,17.2414,0,0,BCC+FCC,1,-11.3592,14.8707,2.3833,0.0596,7.4483,25.4483,0.2885,1820.4846,7.5672,129.4208,1.7348,54.9481,1.8276,4.1397,4.6059,54.4242,7.4886,2.2245,12.9242,190.6899,205.1382,159.7622,71.7656,0.3058,0.4569,1.6052,1.6052,0.0457,157.2184,1.0098,6.5389,0.1433,2.9748,0.2854,0.4342,0.3235,8.4839,0.9945,0.3555,3.4578,128.1453,28.8228,24.591,24.1855,0.0618,0.1618,0.2557,0.0748,0.1917,0.1125,0.1836,0.0866,0.0674,0.2067,0.1442,0.0802,0.1824,0.1582,0.1849,0.3668,0.8171,0.2212,0.1848,0.4072,0.2415,0.4254
